"Date","AAPL","AMZN","BA","BABA","BP","BTC-USD","CL","CVX","DIA","DOGE-USD","ETH-USD","F","GD","GLD","GM","GOLD","GOOGL","HAL","IWM","JD","JNJ","KO","LLY","LMT","META","MRK","MSFT","NIO","NOC","PALL","PDD","PEP","PFE","PG","PPLT","QQQ","RIVN","RTX","SLB","SLV","SPY","TCEHY","TSLA","UL","UNH","VTI","XOM"
"2023-04-30","168.17059326172","105.44999694824","206.7799987793","81.789085388184","36.833778381348","29268.806640625","76.644317626953","156.88203430176","330.50119018555","0.079769000411034","1876.9243164062","10.814719200134","210.30526733398","184.80000305176","32.428871154785","18.375877380371","106.9522857666","31.637811660767","171.25022888184","34.724502563477","155.11088562012","60.807857513428","390.71176147461","443.42761230469","239.40548706055","110.10272979736","303.05615234375","7.8699998855591","447.94491577148","138.9700012207","68.150001525879","181.02014160156","35.380844116211","150.67506408691","99.410003662109","318.94720458984","12.819999694824","95.634605407715","47.448787689209","23","406.05810546875","43.685943603516","164.30999755859","52.275035858154","479.01815795898","201.18815612793","111.50980377197"
"2023-05-01","168.08140563965","102.05000305176","203.86999511719","81.277236938477","36.586883544922","28091.568359375","77.499122619629","155.63502502441","329.8518371582","0.078819997608662","1831.9548339844","10.978578567505","210.10301208496","183.9700012207","32.860733032227","18.337274551392","106.81278991699","31.444602966309","171.34797668457","34.500915527344","155.01611328125","60.950038909912","400.53231811523","448.18215942383","242.25459289551","110.93228912354","301.37936401367","7.8099999427795","449.35299682617","134.25","68.589996337891","181.76927185059","35.671970367432","150.85813903809","97.610000610352","318.58135986328","12.64999961853","96.046257019043","47.256504058838","22.889999389648","405.64801025391","43.410194396973","161.83000183105","52.096172332764","482.53225708008","201.09062194824","108.0516204834"
"2023-05-02","167.04075622559","103.62999725342","203.25","78.737319946289","33.633220672607","28680.537109375","77.652793884277","148.93463134766","326.46966552734","0.07880599796772","1870.7893066406","10.741890907288","205.17141723633","187.52000427246","32.46813583374","19.099720001221","104.93958282471","28.84595489502","167.82913208008","33.276027679443","156.37107849121","60.675151824951","398.94329833984","438.11929321289","238.32958984375","112.41024017334","301.23141479492","7.4499998092651","435.84487915039","132.52000427246","64.190002441406","182.30982971191","35.535507202148","150.72323608398","98.529998779297","315.80276489258","12.680000305176","94.648582458496","44.400917053223","23.35000038147","401.08889770508","42.632202148438","160.30999755859","52.18090057373","480.28366088867","198.63304138184","103.7453918457"
"2023-05-03","165.96043395996","103.65000152588","200.92999267578","78.689033508301","33.340599060059","29006.30859375","78.046585083008","145.9474029541","323.794921875","0.079713001847267","1904.6518554688","10.732788085938","202.28179931641","189.11000061035","31.879232406616","19.283090591431","105.02926635742","28.160066604614","168.44494628906","33.713485717773","154.32441711426","60.333908081055","425.58227539062","432.56268310547","236.12802124023","112.72490692139","300.23526000977","7.6399998664856","430.89215087891","131.69000244141","63.520000457764","182.24342346191","34.98055267334","150.53053283691","97.040000915527","313.73623657227","12.810000419617","93.011589050293","43.525978088379","23.430000305176","398.33578491211","42.248126983643","160.61000061035","52.237380981445","476.43856811523","197.47253417969","101.70064544678"
"2023-05-04","164.31520080566","104","197.05000305176","79.664436340332","33.02054977417","28847.7109375","77.595161437988","145.37971496582","321.10070800781","0.078449003398418","1877.7041015625","10.523413658142","201.16448974609","190.44000244141","31.103841781616","19.717391967773","104.31186676025","28.034479141235","166.5584564209","34.782829284668","153.62324523926","60.400260925293","422.86804199219","431.47430419922","232.63136291504","111.91441345215","301.23141479492","8.0600004196167","429.45492553711","134.25","64.139999389648","183.38140869141","34.780403137207","149.83679199219","97.019996643066","312.62878417969","12.949999809265","91.824531555176","43.333679199219","23.940000534058","395.5143737793","42.395843505859","161.19999694824","52.162071228027","474.3359375","195.99996948242","99.919731140137"
"2023-05-05","172.02598571777","105.66000366211","198.33999633789","80.369430541992","33.953285217285","29534.384765625","77.403076171875","149.09284973145","326.33401489258","0.080389998853207","1995.0609130859","10.914854049683","204.12152099609","187.46000671387","32.644802093506","19.495418548584","105.18868255615","28.865274429321","170.51715087891","34.880043029785","154.1443939209","60.684631347656","422.24621582031","434.9208984375","231.89416503906","112.21000671387","306.39974975586","8.1499996185303","433.90264892578","138.5","63.060001373291","184.22537231445","35.016948699951","150.33782958984","97.940002441406","319.27352905273","13.409999847412","92.456359863281","43.987483978271","23.569999694824","402.83639526367","43.232933044434","170.05999755859","52.303276062012","481.14999389648","199.61804199219","102.40734863281"
"2023-05-06","172.02598571777","105.66000366211","198.33999633789","80.369430541992","33.953285217285","28904.623046875","77.403076171875","149.09284973145","326.33401489258","0.076998002827168","1900.2218017578","10.914854049683","204.12152099609","187.46000671387","32.644802093506","19.495418548584","105.18868255615","28.865274429321","170.51715087891","34.880043029785","154.1443939209","60.684631347656","422.24621582031","434.9208984375","231.89416503906","112.21000671387","306.39974975586","8.1499996185303","433.90264892578","138.5","63.060001373291","184.22537231445","35.016948699951","150.33782958984","97.940002441406","319.27352905273","13.409999847412","92.456359863281","43.987483978271","23.569999694824","402.83639526367","43.232933044434","170.05999755859","52.303276062012","481.14999389648","199.61804199219","102.40734863281"
"2023-05-07","172.02598571777","105.66000366211","198.33999633789","80.369430541992","33.953285217285","28454.978515625","77.403076171875","149.09284973145","326.33401489258","0.076710000634193","1873.0764160156","10.914854049683","204.12152099609","187.46000671387","32.644802093506","19.495418548584","105.18868255615","28.865274429321","170.51715087891","34.880043029785","154.1443939209","60.684631347656","422.24621582031","434.9208984375","231.89416503906","112.21000671387","306.39974975586","8.1499996185303","433.90264892578","138.5","63.060001373291","184.22537231445","35.016948699951","150.33782958984","97.940002441406","319.27352905273","13.409999847412","92.456359863281","43.987483978271","23.569999694824","402.83639526367","43.232933044434","170.05999755859","52.303276062012","481.14999389648","199.61804199219","102.40734863281"
"2023-05-08","171.9566192627","105.83000183105","197.25999450684","80.456344604492","33.861835479736","27694.2734375","77.556739807129","148.5065612793","325.83975219727","0.072472997009754","1849.0427246094","10.942165374756","202.95608520508","187.69000244141","33.037403106689","19.157627105713","107.38072967529","28.932897567749","170.12615966797","34.899486541748","153.7938079834","60.589836120605","427.09237670898","430.54824829102","232.38232421875","112.87747192383","304.4270324707","8.2700004577637","429.46459960938","143.94000244141","61.959999084473","183.3529510498","35.180694580078","149.63446044922","99.099998474121","320.06454467773","13.869999885559","91.460762023926","44.814346313477","23.489999771118","402.94378662109","42.573112487793","171.78999328613","52.077346801758","479.53405761719","199.8325958252","102.81253814697"
"2023-05-09","170.24201965332","106.62000274658","201.88000488281","79.403686523438","33.825263977051","27658.775390625","77.45108795166","148.07847595215","325.4035949707","0.073138996958733","1848.6031494141","10.796510696411","203.42803955078","189.02000427246","32.664436340332","19.09006690979","106.96224975586","29.07780456543","169.61787414551","34.627288818359","152.59989929199","60.087448120117","422.80877685547","431.57934570312","232.48191833496","111.97161865234","302.79962158203","8.1599998474121","429.53262329102","145.07000732422","61.409999847412","184.10208129883","35.007843017578","148.10247802734","102.11000061035","318.03750610352","13.859999656677","92.159591674805","45.352779388428","23.479999542236","401.1767578125","41.223930358887","169.14999389648","51.606651306152","477.35357666016","199.01341247559","102.84079742432"
"2023-05-10","172.01606750488","110.19000244141","200.83999633789","80.108680725098","33.605792999268","27621.755859375","77.89289855957","146.18934631348","325.13223266602","0.073225997388363","1842.4014892578","10.82382106781","203.74589538574","188.75","32.46813583374","19.080415725708","111.34635925293","28.556140899658","170.47805786133","34.121780395508","153.16842651367","60.191722869873","430.25076293945","432.63906860352","232.19305419922","112.41979217529","308.03701782227","8.1300001144409","430.23181152344","148.33999633789","60.880001068115","184.22537231445","34.844085693359","148.41081237793","103.18000030518","321.49829101562","14.109999656677","92.188316345215","44.093246459961","23.309999465942","403.05117797852","41.588306427002","168.53999328613","50.957096099854","477.05184936523","199.89111328125","101.52159881592"
"2023-05-11","172.20439147949","112.18000030518","201.83999633789","84.879470825195","33.251735687256","27000.7890625","78.401947021484","145.37971496582","323.03897094727","0.072085000574589","1796.4906005859","10.805613517761","200.39393615723","187.13000488281","32.507392883301","18.366228103638","116.14894866943","27.522480010986","169.16827392578","36.581272125244","152.54307556152","60.53296661377","429.88555908203","430.29040527344","234.89273071289","112.08605194092","305.86709594727","8.4499998092651","423.25924682617","143.05999755859","65.169998168945","185.24005126953","34.55899810791","148.7576751709","101.09999847412","322.54647827148","13.840000152588","91.460762023926","42.439510345459","22.200000762939","402.34826660156","41.903442382812","172.08000183105","51.098304748535","475.77661132812","199.62777709961","99.684150695801"
"2023-05-12","171.271484375","110.26000213623","200.69999694824","82.416809082031","33.103832244873","26804.990234375","78.73811340332","145.751953125","322.91296386719","0.072458997368813","1808.0197753906","10.62354850769","202.2336730957","186.80999755859","31.800710678101","18.510995864868","117.08555603027","27.638402938843","168.82614135742","34.316207885742","152.34408569336","60.769939422607","429.89544677734","430.38589477539","232.92024230957","111.69510650635","304.74267578125","7.9499998092651","426.08520507812","139.2200012207","63.319999694824","185.97970581055","34.347496032715","150.27038574219","97.849998474121","321.38949584961","12.909999847412","91.891540527344","42.372207641602","22.020000457764","401.82107543945","40.642894744873","167.97999572754","51.032409667969","478.18103027344","199.15969848633","99.674728393555"
"2023-05-13","171.271484375","110.26000213623","200.69999694824","82.416809082031","33.103832244873","26784.078125","78.73811340332","145.751953125","322.91296386719","0.071777001023293","1796.1148681641","10.62354850769","202.2336730957","186.80999755859","31.800710678101","18.510995864868","117.08555603027","27.638402938843","168.82614135742","34.316207885742","152.34408569336","60.769939422607","429.89544677734","430.38589477539","232.92024230957","111.69510650635","304.74267578125","7.9499998092651","426.08520507812","139.2200012207","63.319999694824","185.97970581055","34.347496032715","150.27038574219","97.849998474121","321.38949584961","12.909999847412","91.891540527344","42.372207641602","22.020000457764","401.82107543945","40.642894744873","167.97999572754","51.032409667969","478.18103027344","199.15969848633","99.674728393555"
"2023-05-14","171.271484375","110.26000213623","200.69999694824","82.416809082031","33.103832244873","26930.638671875","78.73811340332","145.751953125","322.91296386719","0.071985997259617","1800.5009765625","10.62354850769","202.2336730957","186.80999755859","31.800710678101","18.510995864868","117.08555603027","27.638402938843","168.82614135742","34.316207885742","152.34408569336","60.769939422607","429.89544677734","430.38589477539","232.92024230957","111.69510650635","304.74267578125","7.9499998092651","426.08520507812","139.2200012207","63.319999694824","185.97970581055","34.347496032715","150.27038574219","97.849998474121","321.38949584961","12.909999847412","91.891540527344","42.372207641602","22.020000457764","401.82107543945","40.642894744873","167.97999572754","51.032409667969","478.18103027344","199.15969848633","99.674728393555"
"2023-05-15","170.77520751953","111.19999694824","202.77000427246","85.31404876709","33.455112457275","27192.693359375","77.87370300293","146.29170227051","323.46533203125","0.072045996785164","1817.5499267578","10.596239089966","202.47448730469","187.21000671387","31.771263122559","18.675065994263","116.08917236328","28.111764907837","170.88858032227","36.620155334473","151.17860412598","60.608791351318","429.97467041016","431.46475219727","237.9510345459","110.96089935303","305.22604370117","8.25","426.67752075195","140.9700012207","66.069999694824","184.22537231445","34.17276763916","150.31854248047","98.650001525879","323.12982177734","13.439999580383","92.571228027344","42.881786346436","22.10000038147","403.20739746094","43.656398773193","166.35000610352","51.088890075684","473.92709350586","200.00810241699","99.864822387695"
"2023-05-16","170.77520751953","113.40000152588","200.86999511719","85.719673156738","32.854236602783","27036.650390625","77.575958251953","142.85777282715","320.15093994141","0.072728998959064","1824.1214599609","10.2412109375","199.95088195801","184.86999511719","30.956619262695","18.105644226074","119.07833099365","26.933195114136","168.39605712891","36.863189697266","150.97964477539","59.92631149292","432.09228515625","427.46438598633","237.91120910645","110.68437957764","307.47482299805","7.9099998474121","423.04559326172","138.00999450684","66.01000213623","183.42880249023","34.034828186035","150.05841064453","98.419998168945","323.49569702148","13.079999923706","91.384185791016","41.583797454834","21.809999465942","400.51287841797","43.213237762451","166.52000427246","50.778232574463","466.97671508789","198.45753479004","97.441146850586"
"2023-05-17","171.39057922363","115.5","206.86999511719","87.573905944824","33.27946472168","27398.802734375","77.326240539551","144.90512084961","324.27941894531","0.074910998344421","1821.8596191406","10.468793869019","203.54364013672","184.22999572754","31.83996963501","17.787157058716","120.40352630615","27.957197189331","172.14949035645","36.299354553223","150.6480255127","59.859954833984","432.90377807617","436.60122680664","241.56723022461","109.42573547363","310.38092041016","8.0299997329712","434.4172668457","137.69999694824","66.449996948242","182.12963867188","33.795726776123","149.42250061035","99.610000610352","327.41131591797","13.409999847412","92.446792602539","42.785636901855","21.819999694824","405.37469482422","43.971534729004","173.86000061035","50.721755981445","471.93154907227","201.03211975098","99.62720489502"
"2023-05-18","173.73281860352","118.15000152588","207.24000549316","82.832084655762","33.242492675781","26832.208984375","76.538673400879","144.72654724121","325.68466186523","0.073545999825001","1801.728515625","10.596239089966","203.16796875","181.83999633789","32.291465759277","17.188777923584","122.38634490967","28.855615615845","173.19535827637","34.802272796631","150.16474914551","59.528186798096","433.31936645508","435.1213684082","245.91064453125","108.70106506348","314.84881591797","7.8200001716614","430.78533935547","136","61.599998474121","181.65548706055","33.547428131104","146.96549987793","97.709999084473","333.49243164062","13.539999961853","92.591262817383","43.122158050537","21.559999465942","409.27975463867","42.242179870605","176.88999938965","50.170948028564","466.49975585938","203.03131103516","100.53014373779"
